0zERA,r1q1r1k1/p4pb1/n5p1/1p3p1p/5NPP/3B1P2/bPPB1Q2/2K3RR b - - 0 21,f5g4 f3g4 a6c5 g4h5,1585,247,100,9,equality middlegame short,https://lichess.org/L88pw74L/black#42,
0zHQp,5rk1/1p3b2/5R1Q/p2Bq1p1/P2p4/3P3P/1PP3PK/4rR2 w - - 3 29,h2g1 e1f1 f6f1 e5d5,1341,437,100,2,equality kingsideAttack middlegame short,https://lichess.org/jy4UovcK#57,
0zLOR,r4rk1/p2p1ppp/bp2p3/2q5/1bP5/5NP1/PP2B1KP/R2Q1R2 b - - 5 21,a6b7 a2a3 b4c3 b2c3,1469,451,100,1,equality middlegame short,https://lichess.org/llo9VpS6/black#42,
0zMc7,1k1r3r/pppq1pb1/2npbn1p/3Bp1p1/1P1PP3/P1N1B2P/2P1NPP1/R2Q1RK1 w - - 1 13,d5e6 f7e6,1633,340,100,5,equality middlegame oneMove,https://lichess.org/xSkWjKOe#25,
0zSn7,5rk1/p3ppbp/6p1/2pB2B1/5PP1/2qP1Q1P/Pr1RK3/6NR w - - 3 22,f3e3 g7d4 d2b2 d4e3,1589,352,100,3,equality middlegame short,https://lichess.org/tYPN0RP6#43,
0zUDg,r4rk1/p5pp/2b1p3/2bqP2N/2p2p1N/2Bn4/P3Q1PP/3R1R1K b - - 5 23,d5e4 e2g4 f8f7 h5f6 f7f6 e5f6,2074,132,80,34,equality kingsideAttack long middlegame pin,https://lichess.org/AsjNWEh4/black#46,
0zXQF,2kr3r/ppp2pp1/3q1n2/4n3/Q2P3p/2P4P/PP2B3/RN2R1K1 b - - 3 15,a7a6 d4e5,1741,105,65,58,equality middlegame oneMove,https://lichess.org/DG8x38or/black#30,
0zi0K,6kn/2p3p1/2NqP3/3p1Q2/r2P2P1/7P/8/5RK1 w - - 1 33,f5e5 d6c6 e6e7 a4a8,1717,353,100,2,defensiveMove endgame equality hangingPiece short,https://lichess.org/npDPRqJk#65,
101ie,8/8/8/3k1p2/1K3P1p/1P5P/8/8 w - - 2 60,b4b5 d5e4 b5c5 e4f4,1339,342,100,12,endgame equality pawnEndgame short,https://lichess.org/nZDDqRFL#119,
102PM,r3k2r/p2b1ppp/2p5/n3p1q1/BP4n1/2P5/P2P2PP/RNBQ2KR w kq - 0 13,b4a5 g5f4 d1e2 f4a4,1578,500,100,0,equality middlegame short,https://lichess.org/uJjFjiLy#25,
1045O,8/6k1/5pp1/7p/P2r4/3pN2P/2n2PPN/3R2K1 w - - 2 41,e3c2 d3c2 d1d4 c2c1q,1371,328,100,9,advancedPawn endgame equality promotion short,https://lichess.org/Jwva0bSP#81,
10HIL,2r2rk1/ppqbb1pp/5p2/2PPpPP1/4N2P/2nPB2B/P7/R2Q1RK1 w - - 0 23,e4c3 e7c5 d1f3 c5e3 f3e3 c7c3,1583,407,100,2,discoveredAttack equality exposedKing long middlegame,https://lichess.org/wuctMdci#45,
10eUz,3n4/p3r1kp/r4qp1/N1QB1p2/1p3P2/1P6/4p1PP/R3R1K1 w - - 0 33,d5f3 f6b6 c5f2 a6a5 a1a5 b6a5,1463,500,100,0,equality long middlegame pin,https://lichess.org/vimv6t9X#65,
10iSN,2k3rr/1ppq4/Pb1p3p/n3p1p1/P3b3/2P2NB1/4BPPP/R2Q1RK1 w - - 1 18,f3e5 d6e5 a6b7 a5b7 d1d7 c8d7,1954,254,100,5,equality long middlegame,https://lichess.org/W5eOwx3a#35,
10lqp,5rk1/R4pp1/7p/2N5/8/2P4P/1q4P1/4QK2 w - - 0 37,e1a1 b2b5 f1g1 b5c5,1702,168,71,28,endgame equality fork short,https://lichess.org/PrPmWxwZ#73,
10mVE,5rk1/p4ppp/1p2pBq1/8/1P4b1/P3P3/5PPN/Q4RK1 w - - 1 30,f6b2 g4h3,1238,281,100,13,equality middlegame oneMove pin,https://lichess.org/qOv6VNl8#59,
10vZg,r1bqk2r/pp1p1ppp/4pn2/4P3/1b1n4/2N5/PPPB1PPP/R2QKB1R b KQkq - 0 8,f6d5 c3d5 b4d2 d1d2 d4c2 d2c2,1449,437,100,3,equality long opening,https://lichess.org/m8TnF06o/black#16,
115cm,rnbqkb1r/ppp2ppp/8/3p4/3Nn3/2P5/PP2QPPP/RNB1KB1R b KQkq - 0 6,f8c5 f2f3 e8g8 f3e4,1598,353,100,6,equality opening short,https://lichess.org/Xz7cZukF/black#12,
1190B,2kr2r1/1pp2q2/p1n1p2p/4B3/3P2n1/P1PQ1N2/2P2PP1/1R2R1K1 b - - 1 19,g4e5 f3e5 c6e5 e1e5,1561,325,100,3,equality middlegame short,https://lichess.org/OPbpa1xF/black#38,
11Es0,r4rqk/2p1R1pp/2p5/p3Q3/P2P1P2/1b5R/6PP/6K1 b - - 3 27,a8e8 h3b3 e8e7 e5e7,1879,248,100,7,equality middlegame short,https://lichess.org/SIi7cBcm/black#54,
11T7m,r2q3r/ppp1k3/2bb1np1/6B1/3p4/2N2Q2/PPP2PPP/R5K1 b - - 1 17,h8g8 f3f6 e7d7 f6f7,1544,500,100,0,equality middlegame short,https://lichess.org/SIdnpoeJ/black#34,
11TYm,1q3rk1/3Q1p1p/2p1p1p1/4b3/2P2BP1/7P/1P1R3K/5R2 w - - 0 28,h2g3 e5f4 f1f4 g6g5,1408,500,100,0,equality fork middlegame short,https://lichess.org/CTyuVTu1#55,
11VFA,8/2P2p1k/pB4pp/P4qr1/1P6/8/5P1Q/2R2RK1 w - - 1 37,h2g2 g5g2 g1g2 f5g4,1578,352,100,2,attraction endgame equality short,https://lichess.org/afKitYTY#73,
11Zs3,r3kbr1/ppp3pp/4b3/5q2/Q3p3/2N5/PPnK1PPP/R1B3NR b q - 3 13,c7c6 d2c2 e4e3 a4e4,1405,500,100,0,equality hangingPiece middlegame short,https://lichess.org/0aiQvqO1/black#26,
11dSx,rn1q4/pp3pkp/2pb2pN/3P2P1/4n3/3P4/PPQ3P1/R4R1K w - - 0 22,d3e4 d8g5 f1f7 g7h6,1448,437,100,1,equality middlegame short,https://lichess.org/p4VxZ1U7#43,
11imp,2r5/1p4pk/p2B1p1p/2P5/6R1/1r1n2P1/5PNP/4R1K1 w - - 2 35,e1e7 b3b1 g2e1 b1e1 e7e1 d3e1,1169,78,94,276,equality long middlegame,https://lichess.org/BtLdm1RN#69,
11o6I,4r1k1/R1p1ppbp/2q3p1/1p1p4/1B1Pb3/4P3/1Q1NBPPP/6K1 w - - 0 23,b4c5 c6c5 d4c5 g7b2 d2e4 d5e4,1858,268,100,4,equality long middlegame,https://lichess.org/j0E1mBQE#45,
11pwK,2r2rk1/5ppp/1pP3b1/p4q2/P2P4/1QNn2P1/1P3PBP/2R1R1K1 w - - 1 21,c3e4 d3e1 c1e1 c8c6,1467,500,100,0,equality middlegame short,https://lichess.org/nJRxFmSw#41,
11w8B,b4r2/2R2B2/p5kb/4p1N1/3n3P/6P1/8/6K1 b - - 3 40,g6f6 g5h7 f6f5 h7f8,1474,500,100,0,equality fork middlegame short,https://lichess.org/73m3Eap0/black#80,
123aK,8/6kp/6p1/4qp2/8/PNPBp1P1/1P5P/4R1K1 w - - 1 37,b3d2 e3d2 e1e5 d2d1q,1124,179,23,26,advancedPawn endgame equality promotion short,https://lichess.org/nRKuUkwu#73,
12BJz,r4rk1/p4ppp/bpn5/2p1PPq1/8/PQ4P1/1P3PBP/2RR2K1 b - - 0 21,a8d8 g2c6,1554,328,100,7,equality hangingPiece middlegame oneMove,https://lichess.org/ERDpYz5u/black#42,
12CRB,5rk1/1R3ppp/2p1p1q1/2b5/2K1pP2/2N4P/3Q2P1/8 b - - 1 27,g6f5 g2g4 e4e3 g4f5 e3d2 c4c5,1554,437,100,1,endgame equality long,https://lichess.org/SImgFcyl/black#54,
12Muv,r1b1kb1r/p1Q2ppp/4qn2/2p5/2P1p3/1P1pP1P1/PB1P1P1P/RN2K2R b KQkq - 5 13,f8d6 c7c6 e6d7 c6a8 d7g4 e1g1,2126,199,100,9,castling defensiveMove equality fork long middlegame,https://lichess.org/35KFQzO0/black#26,
12QYD,r4rk1/2R3pp/p1n5/3N4/6p1/8/PPb2PPP/4R1K1 b - - 3 19,a8c8 c7c6 c8c6 d5e7 g8f7 e7c6,1621,307,100,3,attraction equality fork long middlegame sacrifice,https://lichess.org/hGe6uxpN/black#38,
12Szm,r1bq1rk1/ppp2ppp/3p1n2/2nPp3/1PPbP3/P1NB3P/4NPP1/R1BQK2R b KQ - 0 10,d4c3 e2c3 c5d3 d1d3,1217,278,33,14,equality opening short,https://lichess.org/94PhfVYv/black#20,
12Vv8,8/1p6/p1p1p3/P4p1p/1P1P1P2/1KP1k2P/8/2N1b3 b - - 7 45,e3f4 c1d3 f4g3 d3e1,1428,389,100,2,endgame equality fork short,https://lichess.org/NkHj26sV/black#90,
12WDK,2r5/3k1n2/p2P4/1p1pBp1p/8/1P3P2/P1P3PP/2KR4 w - - 0 27,d1d5 d7e6 d6d7 c8d8 e5c7 e6d5 c7d8 f7d8,1442,500,100,0,endgame equality veryLong,https://lichess.org/8uevNh1x#53,
12gWk,7k/4PQp1/7p/2q5/2p5/KP3P2/P7/8 w - - 1 53,a3b2 c5e5 b2b1 e5e1 b1c2 c4b3 a2b3 e1e2,2066,461,0,1,endgame equality queenEndgame veryLong,https://lichess.org/M5h9UcNH#105,
12lq7,8/2P1k1pQ/p3q3/2b5/8/2p3P1/5P1P/6K1 b - - 0 36,c5d4 h7h4 e7f7 h4d4,2070,161,89,25,endgame equality fork short,https://lichess.org/kA4JkD4j/black#72,
130ZE,r4bnr/ppp2kpp/3p4/4p1q1/3nP1b1/3P1P2/PPP3PP/RNBQ1RK1 b - - 0 8,d4f3 g2f3 g5g6 f3g4,1471,500,100,1,discoveredAttack equality opening short,https://lichess.org/pAi6ZVNo/black#16,
136e6,1r4k1/p3pp2/3p2pp/qr3P2/2p1P3/P1b3PP/1PB5/1RQ2R1K b - - 0 29,g6g5 b2c3,1408,500,100,0,equality middlegame oneMove,https://lichess.org/OiLpNj6t/black#58,
138fp,R7/1P1bk1p1/2p1p2r/1NPpp2p/3P1q1b/Q6P/6P1/7K b - - 3 33,h6g6 a3f3 f4c1 h1h2 g6f6 b7b8q,2276,193,100,10,advancedPawn defensiveMove equality long middlegame promotion,https://lichess.org/KfgHhzug/black#66,
13EkH,r2qkbnr/p4ppp/2pp4/4p1N1/6P1/4BQ1P/PPP2P2/R3K3 b Qkq - 1 14,g8f6 f3c6 e8e7 c6b7 d8d7 b7a8,1468,437,100,3,deflection equality long middlegame,https://lichess.org/vZ1JPpHr/black#28,
13MCc,4r2k/4N1pp/1p3r2/4Qp2/2N2P1q/P7/1P3P1P/4RRK1 w - - 2 28,e7g6 f6g6 g1h1 e8e5,1586,500,100,0,equality hangingPiece middlegame short,https://lichess.org/sw5tf8Lu#55,
13jql,4r1k1/pp1brpp1/nq5p/7Q/3pN3/PP1P3P/2P1RPP1/4R1K1 b - - 2 23,b6g6 h5g6 f7g6 e4f6 g7f6 e2e7,1439,500,100,0,discoveredAttack equality kingsideAttack long middlegame,https://lichess.org/Iy0yXlzH/black#46,
13uzE,6k1/3r1p1p/2pB2p1/3p4/p1qP2Q1/P1P4P/1P2rRPK/8 b - - 4 31,f7f5 g4e2 c4e2 f2e2,1598,500,100,2,endgame equality short,https://lichess.org/7IXYMRl6/black#62,
13ycq,2rqkr2/pp5R/2n1p1p1/3p1pb1/3P4/P1N5/1PP1QPP1/R3K3 b Q - 3 22,d8f6 c3d5 f6d8 e2e6,1470,458,100,1,equality middlegame pin short,https://lichess.org/dJxYrsz1/black#44,
13yvm,8/8/1p6/p6p/P3k2P/2K2p2/1P3P1P/8 w - - 0 44,b2b3 e4d5 c3d3 d5c5,1472,177,100,14,defensiveMove endgame equality pawnEndgame short,https://lichess.org/dIBSy4CN#87,
1420K,rn5b/p6p/4k1p1/2pnp3/8/6B1/PR3PPP/3R2K1 b - - 5 21,e5e4 b2b8 a8b8 g3b8,1790,76,94,191,equality middlegame short,https://lichess.org/GiOkuRAK/black#42,
145vO,r4rk1/pNq1npbp/n1p1b1p1/4p3/P1P5/B2PP1P1/5PBP/1R1QK1NR w K - 1 16,a3e7 c7e7,1497,273,100,9,equality middlegame oneMove,https://lichess.org/R14urdJ9#31,
147kI,r1b2rk1/1ppnq1p1/p6p/3PP3/5B1b/2N2R1P/PP4P1/R2Q1BK1 w - - 1 20,f1c4 e7c5 g1h1 c5c4,1558,500,100,3,equality fork middlegame short,https://lichess.org/IMp32LnG#39,
14B12,5r2/6p1/8/8/5N1k/4K3/8/8 b - - 11 55,g7g5 f4g6 h4g4 g6f8,1224,276,100,8,endgame equality fork short,https://lichess.org/orOPtABr/black#110,
14Hnc,rn1qr1k1/1p3p2/p3p1pB/3pbn1Q/3P3P/2N5/PP2PP2/2KR1BR1 w - - 0 17,g1g6 f7g6 h5g6 e5g7,2160,163,56,15,equality middlegame short,https://lichess.org/cjISiPv1#33,
14P4G,2rr2k1/p5p1/7p/5pq1/R3p3/3P1B1P/PP3PP1/3QR1K1 w - - 0 25,d3e4 d8d1,946,91,79,75,equality middlegame oneMove,https://lichess.org/uVXoDJhv#49,
14TOJ,r1b2rk1/1pqpppbp/p1n2npB/8/3NP3/2N5/PPPQBPPP/2KR3R b - - 3 10,g7h6 d2h6,1554,436,100,2,equality middlegame oneMove,https://lichess.org/uAFTntR7/black#20,
14Xim,r1b2qk1/1p3p2/3p2p1/1p6/2pnP3/PP4QP/B1P2PP1/R4RK1 w - - 1 21,g3e3 d4c2,1470,474,100,1,equality middlegame oneMove,https://lichess.org/pn9CgxeT#41,
14YDO,6k1/4R3/8/3p2p1/4p1P1/3r4/5K2/8 b - - 1 49,e4e3 f2e2,2145,81,98,107,defensiveMove endgame equality oneMove rookEndgame,https://lichess.org/ilx0b0tf/black#98,
14aOm,5r1k/p6p/6p1/1B1n4/3r4/1P4P1/P4P1P/R4RK1 w - - 1 24,f1d1 d4d1 a1d1 d5c3,1438,500,100,0,endgame equality short,https://lichess.org/XXYPfi1Q#47,
14aQn,1r1qrn2/4bpkp/1p1p2p1/p1p1pP1n/Q1P1P1RP/3PB3/PP2N3/2K3R1 b - - 2 24,e7h4 g1h1 h5f4 e3f4,2040,229,100,8,equality middlegame short,https://lichess.org/L3SBys8W/black#48,
14cYV,rnq2rk1/5pp1/p2pp2p/2pb1n2/3P2N1/P1PB4/4Q1PP/1RB2RK1 w - - 0 18,f1f5 e6f5 g4f6 g7f6,1640,500,100,0,equality middlegame short,https://lichess.org/S1i5jKmW#35,
14epa,3r4/3p1p2/pp1Rrkp1/7p/bPP1P3/2P2P1P/3RN1P1/6K1 w - - 4 34,e2f4 e6d6 d2d6 f6e5 d6b6 e5f4,1510,500,100,0,endgame equality long,https://lichess.org/KJx1scgL#67,
14gKH,r1b1k2r/p4p2/2pR3p/2n1b1q1/1p6/1B3Q2/PPP1NPPP/1K5R b kq - 2 19,c5b3 f3c6 e8f8 f2f4,1512,500,100,2,equality fork middlegame short,https://lichess.org/CUKFVDqh/black#38,
14qmC,8/4kp2/6pp/1Bqp4/p6P/6P1/1Q2KP2/8 w - - 5 42,b5a4 c5c4 e2e1 c4a4,1558,500,100,3,endgame equality fork short,https://lichess.org/z0q4nDZX#83,
14qqM,r4qk1/pb3pbp/1p4p1/3n4/8/5NP1/P4PBP/1R1QR1K1 w - - 0 18,f3g5 d5c3 g2b7 c3d1,1743,325,-33,4,equality fork middlegame short,https://lichess.org/LzmO6MNL#35,
152Lo,r3k2r/1pp2pp1/3p1n2/p2PqP1p/2PbP1b1/P1NB3P/1P2N1P1/R2Q1R1K w kq - 3 17,d1d2 g4e2,1558,77,90,64,equality middlegame oneMove,https://lichess.org/V30awfO5#33,
157zO,6k1/4pp2/6p1/3pb3/P2B2P1/1P3P2/2Q3K1/4q3 w - - 0 32,d4e5 e1e5,873,135,100,66,endgame equality oneMove,https://lichess.org/hdm0ZI6I#63,
15EtE,3r3k/p5p1/1p1bp3/5p2/2P1B3/1P3P2/PBQ2P1q/3R1K2 w - - 0 26,c2c3 h2h1 f1e2 h1d1 e2d1 d6e5 c3d2 d8d2 d1d2 e5b2,1551,500,100,3,discoveredAttack equality middlegame sacrifice veryLong,https://lichess.org/iTNiy532#51,
15Hq5,r1b2rk1/ppp4p/1b1q2p1/3p2B1/3P2n1/2PQ1N2/PPB2PPP/R3R1K1 w - - 2 17,g2g3 c8f5 d3e2 f5c2 e2c2 f8f3,1536,500,100,3,discoveredAttack equality long middlegame,https://lichess.org/ZZz75fWc#33,
15pT4,3rr1k1/3p1pbp/pN2p1p1/8/1P1P4/3b4/1P2NPPP/4RRK1 b - - 3 20,g7d4 e2d4,1620,500,100,0,equality hangingPiece middlegame oneMove,https://lichess.org/ibLZlwTp/black#40,
15vrF,Q7/1pqpkp1p/p1n1p1p1/8/4P1n1/5R2/PPP1B1P1/R6K w - - 2 24,f3h3 g4f2 h1g1 f2h3,1425,321,100,10,equality fork middlegame short,https://lichess.org/ld9CPRPM#47,
15wqG,5k2/2P4Q/pb2p1p1/1pR2p2/1P6/P7/6P1/2q3K1 w - - 1 42,g1f2 b6c5 b4c5 c1c5,1460,437,0,1,endgame equality short,https://lichess.org/snh96PwR#83,
1642E,r1b1kb1r/pp2qpp1/4nn1p/1Pp1p3/2B1P3/2N2N1P/P1P1QPP1/R1B2RK1 w kq - 0 12,f3e5 e6d4 e2d1 e7e5,1601,403,100,5,discoveredAttack equality opening short,https://lichess.org/grF8UXOO#23,
164Zx,5K2/3R2pk/P4p2/3b4/8/8/4r3/8 b - - 1 48,h7h6 d7d5,1509,428,100,4,endgame equality hangingPiece oneMove,https://lichess.org/hKfd66nU/black#96,
16OpS,1r3rk1/3b3p/p3p1pP/2qnPpN1/2pRP3/2P3Q1/P5P1/2R3K1 b - - 0 25,d5c3 g3c3,1448,437,100,2,equality hangingPiece middlegame oneMove,https://lichess.org/RtPhH1yL/black#50,
16PxB,r3k2r/pp2bppp/2np4/1Bp5/5Pnq/1P4N1/PBPP4/RN1QK1R1 w Qkq - 4 15,b2g7 h4h2 d1f3 h2g1,1857,348,100,2,equality middlegame short,https://lichess.org/E4vrHICd#29,
16WgL,r4r2/p2q1pkp/1bpp2pN/np3P2/4Pp2/P1PP4/BP3P1P/R2QK1R1 w Q - 0 20,h6f7 f8f7,1407,500,100,0,equality middlegame oneMove,https://lichess.org/XFrZt5WE#39,
16cRL,r2q3r/1pp2kpp/p4P1n/3p4/3p2b1/1B6/PPPP2PP/RNBQR1K1 w - - 1 13,e1e7 d8e7 f6e7 g4d1,1455,500,100,0,equality middlegame short,https://lichess.org/nYIZMMf6#25,
16duc,5rk1/p3n3/4b2p/3pP1pB/2pP4/2PnBN2/P6K/6R1 b - - 3 32,e7f5 e3g5,1872,296,100,6,equality middlegame oneMove,https://lichess.org/2qBfAoU9/black#64,
16fOn,r5k1/pp2brpp/1qn5/2pNPb1Q/8/8/PP3PPP/R1B2RK1 b - - 1 15,f5g6 d5b6 g6h5 b6a8,1845,211,100,8,equality middlegame short,https://lichess.org/3jSzsqAS/black#30,
173jS,4r2r/pp4pp/2kq4/8/Qb1p4/8/PKPP1PPP/4R2R b - - 1 21,c6b6 e1e8 h8e8 a4e8,1513,500,100,3,equality middlegame short,https://lichess.org/cmLAYPgm/black#42,
175H9,r1bqk2r/ppp2ppp/5n2/2bPQ1N1/8/1n6/PPPP1PPP/RNB1K2R b KQkq - 0 8,d8e7 e5e7,1469,458,100,1,equality oneMove opening,https://lichess.org/KJ8C3NK2/black#16,
17Awj,8/2p3r1/3pR1P1/3P2kP/4P3/7K/8/8 w - - 1 61,e4e5 g5h5 e5d6 c7d6,1614,353,100,1,endgame equality rookEndgame short,https://lichess.org/t2BKXwDy#121,
17DP5,r3k2r/ppqb1ppp/3b4/1B1P4/1PQ1n3/8/P4PPP/R1B1K1NR w KQkq - 0 15,c4c7 d6c7 b5d7 e8d7,1551,345,-78,3,equality middlegame short,https://lichess.org/hU7T93QM#29,
17Q3C,2kr3r/pp2qp2/2pp1n2/2b1p2p/N1B1P1b1/P2P1PB1/1PP4K/R2QR3 b - - 2 18,c5b6 a4b6 a7b6 f3g4,1586,500,100,0,equality middlegame short,https://lichess.org/GO9pDbAS/black#36,
17U30,4r3/p1k2p1p/2p2B2/4N3/1bB1K3/1P2P2P/5rP1/7R w - - 0 29,f6h4 f7f5,2413,353,100,4,equality middlegame oneMove,https://lichess.org/uFYHGMN7#57,
17bqk,1k3b2/pb6/n1pp3r/B2nr1p1/N4p2/2N2P1B/1PP3PP/2KR3R b - - 1 23,d5c3 a5c3,1580,354,100,4,equality middlegame oneMove,https://lichess.org/5jvYIy3T/black#46,
17j93,6k1/ppp1rp1p/6p1/2nnPPN1/7N/2P4P/PPQ3P1/5K2 w - - 1 25,f5g6 d5e3 f1g1 e3c2,1363,406,100,7,endgame equality fork short,https://lichess.org/TdkyWPCH#49,
17lgf,r2q1rk1/pp3ppp/6b1/b1pNp3/4P3/1P4P1/P2PNPBP/R2Q1RK1 w - - 2 16,d1c2 d8d5 e4d5 g6c2,1695,251,100,14,equality middlegame short,https://lichess.org/YjqZ4rkv#31,
17mdp,r5k1/p5p1/1p5p/3qP1r1/1P2RP2/P6Q/1B1p3P/3R3K w - - 2 29,f4g5 d5e4 h3g2 e4e1,1759,195,100,19,endgame equality hangingPiece short,https://lichess.org/R8tHXZAL#57,
17n9y,5r2/4R3/7k/2pPBp1p/7p/7r/6K1/8 b - - 1 40,h3d3 e5g7 h6g5 g7f8,1620,323,100,4,endgame equality fork short,https://lichess.org/mdLtXIv4/black#80,
17wB3,8/5k2/2pBrPpp/pp2P3/4K2P/P1P5/2P5/8 b - - 2 34,g6g5 h4g5,1573,396,100,2,endgame equality oneMove,https://lichess.org/8f7kj5BB/black#68,
18317,2rr4/4Q3/2p5/1p1k4/1P2p1p1/5qP1/PB5P/6K1 b - - 0 44,e4e3 e7e5 d5c4 e5c3,1623,346,100,2,endgame equality short,https://lichess.org/PzwxNeUE/black#88,
186mQ,8/5pk1/2R2p1p/1p6/2p3N1/1r5P/2K2PP1/8 w - - 0 32,c6f6 h6h5 f6b6 h5g4,1493,389,100,10,endgame equality short,https://lichess.org/RiHK8Whp#63,
18BTu,r1b1k1nr/ppp1q1pp/1bn5/3P1p2/2BPNN2/5QP1/PP3P1P/R1B1K2R w KQkq - 0 17,e1g1 c6d4 f3h5 g7g6 f4g6 e7f7 e4g5 f7g6,2077,199,100,9,equality opening veryLong,https://lichess.org/wbzgiiID#33,
18JC9,r1b2r1k/pp2qN1B/4pb1Q/3n4/3p4/P7/1PP2PPP/R4RK1 b - - 9 22,e7f7 h7g6 h8g8 g6f7,1563,437,100,1,discoveredAttack equality kingsideAttack middlegame short,https://lichess.org/L1Ff468R/black#44,
18KTN,r1bqk2r/pp1pbppp/2n5/4p1B1/4n3/1NN5/PPP2PPP/R2QKB1R w KQkq - 0 8,g5e7 e4c3 e7d8 c3d1 d8c7 d1b2,1742,76,78,176,equality long opening,https://lichess.org/ts1MG11W#15,
18hoo,8/4k3/6p1/1ppP2P1/p3KP2/P1P5/8/8 w - - 1 55,e4e5 b5b4 c3b4 c5b4 e5d4 b4b3 d4c3 e7d6 f4f5 d6d5,2265,447,100,2,endgame equality pawnEndgame veryLong,https://lichess.org/iguQl3e0#109,
18lrS,r4r2/ppp1np1k/3pn3/3Np1bP/2B1P1R1/2PP1P2/PP3P2/1K5R b - - 2 20,e7d5 e4d5,1584,326,100,2,equality middlegame oneMove,https://lichess.org/jKcU45BH/black#40,
18tow,3r4/1p6/pb1Pbkpp/8/8/2N3PP/5P2/3R2K1 b - - 0 36,b6c5 c3e4 f6f7 e4c5,1436,308,100,3,endgame equality fork short,https://lichess.org/w2wm7PvE/black#72,
18yvA,2kr1b1r/1bpp1qp1/ppn1pp1p/4P3/QPNP4/2P1BB2/P4PPP/R4RK1 w - - 2 15,e5f6 b6b5 a4b3 b5c4,1473,454,100,1,equality fork middlegame short,https://lichess.org/vRYB2E9v#29,
194Op,r5k1/p1pq2b1/2p3p1/4prBp/4NnPQ/P2P4/1PP2P2/R3K2R w KQ - 1 20,g4f5 f4g2 e1e2 g2h4,1220,81,85,210,equality fork middlegame short,https://lichess.org/x4rcTHnw#39,
1996y,rnb1r1k1/ppp3pp/3b1q2/3p1P2/4P3/5N2/PPP1QP1P/RNB1KB1R w KQ - 1 10,c1g5 f6b2,1583,500,100,0,equality oneMove opening,https://lichess.org/dhVwGXCL#19,
19DWc,1k5r/pp1r2qp/2p1Q3/5NP1/2P5/8/P5PK/8 b - - 5 25,g7f7 e6e5 b8c8 e5h8 c8c7 h8e5 c7b6 e5b2,1608,500,100,3,endgame equality fork veryLong,https://lichess.org/pr0OkUPC/black#50,
19Fk7,Q5k1/p2qppb1/n5p1/1p6/2r3P1/2r1BB2/5PK1/7R b - - 4 27,g7f8 h1h8 g8h8 a8f8 h8h7 f8f7 h7h8 f7f8,1618,353,100,4,attraction deflection equality middlegame sacrifice veryLong,https://lichess.org/HfFKwPxW/black#54,
19IlU,7k/3R2p1/4bn1p/7P/4P3/1pPK2Q1/2q1B3/6R1 w - - 2 37,d3d4 c2e4 d4c5 f6d7,2013,80,81,41,equality fork middlegame short,https://lichess.org/jgDIuwso#73,
19Irs,5r1k/ppp4p/8/3pN2R/3Pn2p/1PP5/P6K/8 b - - 4 38,e4c3 e5g6 h8g7 g6f8,1192,105,100,67,endgame equality pin short,https://lichess.org/6kNanaLJ/black#76,
19PWz,2r4r/3k1ppp/b2Npn2/8/3p1P2/5Q2/PPq2BPP/3RK2R b K - 3 21,d7d6 f3a3 d6c7 a3a6,1505,500,100,1,equality fork middlegame short,https://lichess.org/AMaHfYZC/black#42,
19VAq,rn1r2k1/ppb2p1p/3q2p1/3B4/8/2B1P1P1/PP3P1P/R2Q1RK1 w - - 1 17,d5f7 g8f7 d1f3 f7g8,1580,78,92,349,defensiveMove equality hangingPiece middlegame short,https://lichess.org/25ZnMAdG#33,
19Whc,r1bq1r2/pp4pk/2n1p3/2bp4/6nP/2N2NB1/PPP1QPP1/2KR3R b - - 0 14,d8f6 f3g5 h7g8 e2g4,1559,437,100,3,discoveredAttack equality middlegame short,https://lichess.org/XcAuSFOf/black#28,
19mFw,rn2k2r/pp2qpbp/5np1/3Bp1B1/6b1/3P1Q2/PPP1NPPP/RN2K2R w KQkq - 5 11,g5f6 g4f3 f6e7 f3d5,1586,354,100,4,equality opening short,https://lichess.org/vezoEIvR#21,
19nc3,8/8/2pK3k/5p2/3P4/8/3p1r2/3R4 b - - 1 54,h6g6 d6c6 f5f4 d4d5 f4f3 d5d6 f2h2 d6d7 h2h8 d1d2,1408,437,100,3,advancedPawn endgame equality quietMove rookEndgame veryLong,https://lichess.org/6Yl1Ujxe/black#108,
19wLz,2QN1bk1/p1p4p/3p1rqr/1PpPp3/4Pp2/2N4P/P4PP1/2R1R1K1 w - - 17 30,d8e6 f4f3 e6g5 g6g5,1614,500,100,0,equality middlegame short,https://lichess.org/9jyjcZpc#59,
19x98,4r3/p2b1ppk/pq1p3p/N1pP4/1PP1r3/P3P3/3Q2PP/1RR3K1 b - - 0 26,c5b4 a3b4,1607,260,100,14,equality middlegame oneMove,https://lichess.org/qZphRHmA/black#52,
19xwC,1r1b4/8/3N1p2/2p1p3/prPpP2k/5P2/1PKN4/1R6 b - - 2 41,d8e7 d6f5 h4h3 f5e7,1342,329,100,7,endgame equality fork short,https://lichess.org/eYiAJp1h/black#82,
1A7vc,2rr4/pk3ppp/3B4/bB6/PP6/3R4/5P1P/5K2 b - - 0 36,a5b4 d6b4 d8d3 b5d3,1555,389,100,2,endgame equality hangingPiece short,https://lichess.org/OD0Q2Cq6/black#72,
